WindowID,User,Day,Ax_mean,Ax_std,Ax_var,Ax_min,Ax_max,Ax_range,Ax_rms,Ax_zcr,Ax_energy,Ax_entropy,Ax_domfreq,Ay_mean,Ay_std,Ay_var,Ay_min,Ay_max,Ay_range,Ay_rms,Ay_zcr,Ay_energy,Ay_entropy,Ay_domfreq,Az_mean,Az_std,Az_var,Az_min,Az_max,Az_range,Az_rms,Az_zcr,Az_energy,Az_entropy,Az_domfreq,Gx_mean,Gx_std,Gx_var,Gx_min,Gx_max,Gx_range,Gx_rms,Gx_zcr,Gx_energy,Gx_entropy,Gx_domfreq,Gy_mean,Gy_std,Gy_var,Gy_min,Gy_max,Gy_range,Gy_rms,Gy_zcr,Gy_energy,Gy_entropy,Gy_domfreq,Gz_mean,Gz_std,Gz_var,Gz_min,Gz_max,Gz_range,Gz_rms,Gz_zcr,Gz_energy,Gz_entropy,Gz_domfreq
511,3,FD,-1.09636420058632,0.00901402208885867,8.1252594218432e-05,-1.11143945699388,-1.08257194472408,0.0288675122698066,1.09640084372226,0,9736.96796193062,0.00126003644639633,1,-0.289732525133776,1.05100974054743,1.10462147472558,-1.86826256956271,1.95034889799195,3.81861146755465,1.08457034760525,16,9527.97199512709,3.58629478229086,6,1.66689485953985,0.403684721387911,0.162961354282035,0.937939139789038,2.75565957941236,1.81772043962332,1.71455217048889,0,23811.482077158,0.544991629117575,1,0.0890153448152838,0.620245234359046,0.384704150745107,-1.08766615443177,1.30446035062368,2.39212650505545,0.623180063700578,18,3145.66247353024,4.53458341801396,4,-0.0163656679318335,0.87874635941894,0.772195164192041,-1.63903757711114,1.7940283603129,3.43306593742405,0.874004034893487,11,6187.45272938177,4.07234742667265,6,-1.74136535936237e-05,0.376837978767846,0.142006862241835,-0.971591720119311,0.533760271409778,1.50535199152909,0.374738586911144,9,1137.47496901331,3.88356587273886,4
512,3,FD,-1.06803127187706,0.00915084221754555,8.37379132904139e-05,-1.08257194472408,-1.05370443245427,0.0288675122698063,1.06807003759087,0,9240.26620211489,0.00135297890105114,1,-0.46925390466113,0.996383529412972,0.992780137685451,-1.84983491738722,1.78142910249216,3.63126401987938,1.09633410706155,17,9735.78264188216,3.56924845784239,6,1.59840288311693,0.374922947572639,0.140567216616555,0.987375047155901,2.64157669229481,1.6542016451389,1.64130957939405,0,21820.5667968265,0.512738593771043,1,-0.0553675177350138,0.594055041654609,0.35290139251526,-1.05924485435822,1.25472300031115,2.31396785466937,0.593334499209252,17,2851.57120641034,4.1100838847551,4,-0.0968300349754721,0.818246328838994,0.669527054658491,-1.36163454461061,1.96123010031149,3.3228646449221,0.819429021231025,15,5438.85775876866,4.35892456251854,6,-0.0759033250927302,0.367985946639279,0.135413656924006,-0.928785487600488,0.402487878060377,1.33127336566086,0.373724999827539,9,1131.33004151836,3.8181186248983,4
513,3,FD,-1.03980525987992,0.00913567087433859,8.34604823242384e-05,-1.05370443245427,-1.02483692018446,0.0288675122698063,1.03984494594991,0,8758.34784410238,0.0014209702129953,1,-0.351112426452236,1.0520954081047,1.106904747755,-1.82935984148793,1.47225453388547,3.3016143753734,1.10357860713338,14,9864.87451119188,2.83713494380899,6,1.59681417311999,0.340143124373235,0.115697345058386,0.997262234859719,2.41188975474731,1.41462751988759,1.63224609740047,0,21580.2413120804,0.434987265211607,1,-0.000393340580429561,0.641889468200759,0.412022089387053,-1.09832414559727,1.26538105938463,2.3637052049819,0.638313575673002,13,3300.29818919647,3.63156650967855,6,-0.0167155122769177,0.817370096029003,0.668093873882461,-1.59669424000755,1.69088426098504,3.28757850099259,0.812988325234613,15,5353.69513743902,4.05335655812445,6,-0.0675719666877718,0.429520017605129,0.18448744552351,-1.11570599024458,0.485246530301437,1.60095252054602,0.432439077442993,6,1514.72880116795,3.24478135802154,4
514,3,FD,-1.01168616459489,0.00894450417131355,8.00041548706456e-05,-1.02483692018446,-0.995969407914658,0.0288675122698066,1.01172526451232,0,8291.06288790547,0.0014431660995439,1,-0.351988313551575,1.00590127131239,1.01183736762788,-1.86007245533686,1.82135566822803,3.6814281235649,1.06041996543194,17,9108.37307500207,2.95133961995437,6,1.61248155330737,0.343868146210375,0.11824530197816,0.812447995111959,2.53585982956868,1.72341183445672,1.64834105240574,0,22007.928622873,0.466237270392934,1,0.108804994762699,0.605567366778154,0.366711835706628,-1.06516595409386,1.38735580512938,2.45252175922323,0.611944267592763,11,3033.25387178111,4.11277708240772,6,-0.118218835194066,0.771704301781344,0.595527529387832,-1.65966643258853,1.58665453550836,3.24632096809689,0.776457500339664,14,4883.37862365313,4.31370742156749,6,-0.00321202580734476,0.369317825488544,0.136395656223587,-1.06291164694501,0.548028984381744,1.61094063132676,0.367274374333414,8,1092.6127749402,3.4549977215576,3
515,3,FD,-0.983460152597742,0.00906007103266612,8.20848871169558e-05,-0.995969407914658,-0.967101895644851,0.0288675122698063,0.983501420731251,0,7834.92786110115,0.00155309400367071,1,-0.323243489744664,1.01593046864965,1.0321147171307,-1.84676373986845,1.41697166122513,3.26373540109358,1.06072292776745,15,9113.57834888162,2.65933449036834,6,1.55544857553972,0.340338638177508,0.115830388636521,0.831461788863399,2.92069941260025,2.08923762373685,1.59184284886005,0,20525.1056092818,0.4787836125568,1,-0.00676182061750964,0.586811819501191,0.344348111506298,-1.06398172638582,1.33169741328805,2.39567913967387,0.583581822537777,12,2758.59872313176,4.16616695145521,6,0.00313517656711512,0.746314737933412,0.556985688056617,-1.56412251756824,1.70228438609619,3.26640690366442,0.742163585418624,18,4461.53497892357,3.89470370839936,6,-0.0399302508644693,0.360091146551882,0.129665633825049,-0.910949590535347,0.56087083775688,1.47182042829223,0.360304495523474,9,1051.53656890485,3.66945050367398,6
516,3,FD,-0.955341057312707,0.00874784020029346,7.65247081698703e-05,-0.967101895644851,-0.938234383375045,0.0288675122698064,0.955380662469676,0,7393.29290279008,0.00153763582574331,1,-0.355070940660176,1.05096758238968,1.10453285923401,-1.88976148312309,1.77631033351734,3.66607181664043,1.1037824263914,15,9868.51872296497,2.95614717052822,6,1.6297798966436,0.370245231115958,0.137081531164109,0.900672071637899,2.7168713167966,1.8161992451587,1.6708503567177,0,22613.1014078038,0.478475941447178,1,0.0727651754427836,0.601718901837401,0.362065636828408,-1.10898213191221,1.42169822434083,2.53068035625304,0.60277479713846,17,2943.03339412902,4.10963954277111,6,-0.0430323062868024,0.872933543003696,0.762012970500985,-1.89255469762876,2.03994520749341,3.93249990512217,0.869136317905311,12,6118.72330672622,3.39413087805614,6,-0.0264225100312657,0.3404156938593,0.115882844625709,-0.850307460951383,0.550882750376869,1.40119021132825,0.339548827857723,10,933.876592646382,3.63307227849207,6
517,3,FD,-0.926794295179233,0.00864214834511434,7.46867280189626e-05,-0.938234383375045,-0.909366871105239,0.0288675122698064,0.926834139666994,0,6958.07433186327,0.00158839104790537,1,-0.454147820243021,0.975777002443261,0.952140758497156,-1.88361891842024,1.688267255552,3.57188617397224,1.07135972454053,16,9297.27444087727,3.25291471474539,6,1.57312719101272,0.351454247284145,0.123520087934065,0.852757265278972,2.58681683794348,1.73405957266451,1.61148279594172,0,21034.7020930907,0.486479783495715,1,-0.0880783323323832,0.593193599567793,0.351878646568195,-1.00595489853069,1.22511755013868,2.23107244866937,0.596428265975886,11,2881.38607928552,4.44520384843495,6,-0.0910455227284664,0.785884455588835,0.61761437753616,-1.48323589100007,1.87925775856496,3.36249364956503,0.786791765826534,16,5014.23439045673,4.45685262997367,6,-0.0549520610258644,0.330771327148165,0.109409670863359,-0.788238448369857,0.61723236514962,1.40547081351948,0.333487236434554,15,900.831268604525,4.35105101838514,4
518,3,FD,-0.898568283182089,0.00838966912596998,7.03865480432539e-05,-0.909366871105239,-0.880499358835432,0.0288675122698064,0.898607013113126,0,6540.70596853036,0.00158305891955457,1,-0.2259411521499,0.762334567508524,0.581153992818408,-1.41883347944749,1.39854417678189,2.81737765622938,0.79104116862927,12,5068.54365677752,3.95132421694947,6,1.51760686230731,0.284752387411247,0.0810839221364051,0.998783335867656,2.47045233046625,1.47166899459859,1.54379842537504,0,19304.8399833428,0.370822971493463,1,0.018475247467882,0.529645800888011,0.280524674398303,-0.876874810790566,1.10077431987444,1.977649130665,0.527019039827456,9,2249.7674535593,4.20039097167402,3,-0.623521776698072,0.857303065740502,0.734968546528064,-2.24052976870561,1.55788286070807,3.79841262941368,1.05621098051532,8,9036.21124642523,3.54304705869328,1,-0.334040667888442,0.526395002392781,0.277091698544095,-1.77634865278574,0.520918418034643,2.29726707082038,0.620963823178905,9,3123.32816454539,3.96310563550974,1
519,3,FD,-0.870449187897055,0.00801983451563566,6.43177456581811e-05,-0.880499358835432,-0.851631846565626,0.0288675122698064,0.87048572177531,0,6137.73767369893,0.00152186081133409,1,-0.431033682843709,0.832929325886762,0.693771261922176,-1.57751573699763,1.33814253514673,2.91565827214436,0.933730543621164,16,7062.00709753771,2.94534338282734,6,1.62084762858076,0.354767097488082,0.125859693460119,1.01931826177926,2.83703854564144,1.81772028386218,1.65879724122557,0,22288.0271287302,0.46917180845834,1,-0.00628813228295055,0.547326223034685,0.299565994421414,-0.899375006277908,1.68696373696589,2.5863387432438,0.544313350910939,12,2399.84389423715,3.74992057019071,6,-0.3363170720306,0.806636926758452,0.650663131610321,-2.07821368468895,1.41348122848451,3.49169491317346,0.86979463909496,16,6127.99598500648,4.19288826845703,1,-0.274714420148473,0.461895223931653,0.213347197890871,-1.48241260394568,0.311881369332724,1.79429397327841,0.535205274737996,8,2320.20195746973,3.74824740237538,1
520,3,FD,-0.8421162591878,0.00783390334651721,6.13700416425736e-05,-0.851631846565626,-0.832386838385755,0.0192450081798708,0.842152291536837,0,5744.68590534004,0.00151696574167187,1,-0.423241751936283,0.973636341372035,0.947967725240322,-1.765887022334,1.7087423314513,3.47462935378529,1.0566779694389,14,9044.20348188994,3.22855991209018,6,1.64813456116264,0.377316451345559,0.142367704456006,0.945544644828722,2.68492813332546,1.73938348849674,1.69030570393995,0,23142.7803194526,0.51059719770362,1,-0.00634076376320656,0.597515557231419,0.357024841133574,-1.06990283582259,1.56498899122115,2.63489182704374,0.594220585085549,11,2860.09464028924,3.98143868073277,6,0.0119597164701011,0.81986780998213,0.672183225844894,-1.16077522454709,2.45577812713317,3.61655335168027,0.815387980138014,16,5385.34622104376,4.64406248522114,6,-0.0181070043295873,0.364810788829871,0.133086911646673,-0.892400205169963,0.665746106257961,1.55814631142792,0.363229998471662,10,1068.68185749676,3.30140665158752,4
521,3,FD,-0.813676413766436,0.0080779994533932,6.52540751690209e-05,-0.832386838385755,-0.803519326115948,0.0288675122698064,0.81371606555954,0,5363.28406633255,0.00174315715602171,1,-0.383383509137385,0.964044782751598,0.929382343150576,-1.85392997450014,1.75583525761804,3.60976523211818,1.03249154366979,17,8634.91418077193,3.83816395389954,6,1.61110410941612,0.31428960284262,0.0987779544549719,1.09765515060138,2.63929497847844,1.54163982787706,1.64113889509852,0,21816.028671342,0.390905279601985,1,0.0798310525051003,0.586230950990781,0.343666727899556,-1.0746397224019,1.2926180735433,2.3672577959452,0.588405647189712,15,2804.39176572243,4.45482727630345,4,-0.104074239131223,0.625268820637803,0.39096109806179,-1.46532136798334,1.42162422586649,2.88694559384983,0.630435193427402,16,3219.33311820595,4.45233648487879,6,0.00758465318838614,0.28836794779479,0.0831560733153788,-0.799653418747429,0.476685279117526,1.27633869786496,0.286861715656161,13,666.546115664487,3.94329184782013,4
522,3,FD,-0.785343485057181,0.00834199820279898,6.95889340155015e-05,-0.803519326115948,-0.774651813846142,0.0288675122698064,0.785387296335634,0,4996.34896248771,0.00201105274770183,1,-0.354718333455861,0.954837791923106,0.911715208884593,-1.71367532719242,1.67700571220902,3.39068103940144,1.01361241901759,16,8322.02210149219,3.47993525058737,6,1.57988765551299,0.346988184852973,0.120400800427561,1.0056283215556,2.57388744822379,1.56825912666819,1.61712956122832,0,21182.3749441678,0.465959208517738,1,0.0231726590896133,0.616894724204281,0.380559100751076,-1.02134978112607,1.35538187043741,2.37673165156348,0.613895462133065,18,3052.62787126331,3.801410537071,6,-0.00631667147749816,0.757594140595252,0.573948881864259,-1.49952170770496,2.01008772848523,3.50960943619018,0.753400008232228,16,4597.65373647501,3.78468995233669,6,-0.0797241754465029,0.337310213373703,0.113778180046213,-1.00512325995544,0.449574712770425,1.45469797272587,0.344775176305261,12,962.846369790226,3.54109984114989,6
523,3,FD,-0.757224389772148,0.00864214834511434,7.46867280189626e-05,-0.774651813846142,-0.745784301576335,0.0288675122698064,0.75727315635858,0,4645.04733006442,0.00230425064228313,1,-0.363010749911302,1.01876862693884,1.03788951523485,-1.83447861046275,1.82033166283469,3.65481027329744,1.07616644347479,15,9380.88713389561,3.4743065982141,6,1.58106228628266,0.360831554763313,0.13019941091291,0.810166312447825,2.59746451384681,1.78729820139898,1.62126823934135,0,21290.9367015656,0.502424070415882,1,-0.00309076161143022,0.599286230463519,0.359143986023173,-1.10542946819038,1.23340707618697,2.33883654437735,0.595955577284852,15,2876.82070578506,4.02101115598074,4,-0.0389728982142125,0.876286162427729,0.767877438462317,-1.35674878179323,2.1382035440039,3.49495232579713,0.872275388692735,13,6163.0012651244,4.22152808393731,6,-0.0675957503877369,0.474100397012758,0.224771186447655,-1.17706153792659,0.497374988979254,1.67443652690585,0.476280289630948,5,1837.42760575661,3.2585278526828,4
524,3,FD,-0.728998377775004,0.0088405098889231,7.81546150961471e-05,-0.745784301576335,-0.716916789306529,0.0288675122698064,0.729051384354403,0,4305.27896033547,0.00257954338551939,1,-0.38777428706164,0.921368078450399,0.848919135987381,-1.79762334804484,1.77631033351734,3.57393368156217,0.994914870151834,17,8017.83035067885,3.76996987282624,6,1.56320620383336,0.331413847831326,0.109835138534366,0.857320568302783,2.94351592771931,2.08619535941652,1.59756952393607,0,20673.0499088555,0.483752552902575,1,0.00260668446054027,0.619012131294958,0.383176018690327,-1.08885037243867,1.35419765243051,2.44304802486918,0.615569088060327,13,3069.29494762092,4.3967356709331,4,-0.122489358103417,0.734393613060847,0.539333978904565,-1.18086114230872,2.00411616145996,3.18497730376868,0.740503222131779,13,4441.59467809913,4.33686857427817,6,0.00774319403281736,0.46615007305449,0.217295890608707,-1.11499250194434,0.55944400156078,1.67443650350512,0.463617783177043,6,1741.02573591176,3.285111450593,4
525,3,FD,-0.700558532353639,0.00882742446154791,7.79234226243345e-05,-0.716916789306529,-0.688049277036723,0.0288675122698063,0.700613527460255,0,3975.96045036844,0.00277363734959036,1,-0.302995850857257,0.964967699816859,0.931162661689839,-1.79045707148008,1.36476038541419,3.15521745689427,1.00629165530178,15,8202.24545379299,3.01121014703417,6,1.57927076177958,0.385204361327071,0.148382399985397,0.864926104494696,2.5092404684731,1.6443143639784,1.62506302821277,0,21390.721749879,0.541528597349924,1,-0.0814466913908341,0.576502037860493,0.332354599657301,-1.06871861781569,1.0534054540814,2.12212407189709,0.57904691891999,10,2715.89220791694,4.12508961079786,6,0.00375042003196643,0.841887350426175,0.708774310807605,-1.7894105983009,2.09260288330616,3.88201348160706,0.837205534106134,12,5677.39616133729,4.13814332487775,6,-0.111495900677617,0.322964470852411,0.104306049432978,-0.771829340699353,0.465270308739953,1.23709964943931,0.339968276749581,11,936.185276488246,3.75836772092781,6
526,3,FD,-0.672439437068605,0.00918866098546741,8.4431490705851e-05,-0.688049277036723,-0.659181764766916,0.0288675122698064,0.672501516643772,0,3663.29214809421,0.00319936568142904,1,-0.294237058138922,0.885908998159659,0.78483475302025,-1.59082445246604,1.54494130492633,3.13576575739238,0.928810967451304,14,6987.7874873884,2.67461604109971,6,1.57196100907353,0.315041917642373,0.0992514098717835,1.10145790312122,2.89255898164896,1.79110107852774,1.60287555052669,0,20810.6012468575,0.399037847191535,1,0.140265799146403,0.638769311775222,0.40802623366579,-1.05687640864329,1.40393490573165,2.46081131437494,0.650512953950542,15,3427.65353638543,4.10259467947625,6,-0.0488771317137158,0.746921312464007,0.557891447012955,-1.41863517016632,1.64256935685618,3.06120452702251,0.744366594603637,14,4488.06118001071,3.42274704030693,6,-0.0214680839563183,0.424516402686245,0.18021417614967,-1.06861910873307,0.458135940553604,1.52675504928667,0.422696906829739,11,1447.24866785177,3.7612374056251,4
527,3,FD,-0.644106508359351,0.00901402208885866,8.12525942184318e-05,-0.659181764766916,-0.63031425249711,0.0288675122698064,0.644168878399516,0,3361.12370557777,0.00335309064864727,1,-0.371974310161855,0.853117964980005,0.727810262171626,-1.54270794023658,1.38216386446408,2.92487180470066,0.926330593741358,17,6950.51578809986,2.73935755956445,6,1.54076145906181,0.41604965822065,0.17309731810552,-0.136721494866714,3.13137240063517,3.26809389550188,1.59534318825176,2,20615.4710952404,0.712072319777492,1,-0.0683150233480563,0.643116447034849,0.413598764446728,-1.12082433623405,1.86104417202558,2.98186850825963,0.643171956038654,14,3350.72833678016,4.31763430897774,6,-0.0476406121672596,0.796942240878308,0.635116935296139,-1.78615336373629,1.86785770467745,3.65401106841374,0.793933062913484,21,5105.67063793621,4.56906937366001,6,-0.0426175282479534,0.356011947319113,0.126744506633947,-0.891686810472645,0.510216842354389,1.40190365282703,0.356584475337863,12,1029.93515322103,3.78941379378922,6
528,3,FD,-0.615880496362207,0.00903707589144265,8.1668740667694e-05,-0.63031425249711,-0.601446740227303,0.0288675122698064,0.615946058603815,0,3073.05533158755,0.00364079332432909,1,-0.367060287752718,0.744756745027117,0.554662609263387,-1.47206876065177,1.3412137126655,2.81328247331727,0.826579062297002,13,5534.18686444511,2.87489957707767,6,1.57367648011844,0.400864535262244,0.160692375631015,-0.108581032763196,3.1085557609072,3.2171367936704,1.62338059889498,2,21346.4530078359,0.667944082444929,1,0.038185943781383,0.557545667305983,0.310857171131674,-0.97634937559968,1.49393571678444,2.47028509238412,0.555752974680315,10,2501.77708781475,4.20335265449734,6,-0.0444075589075114,0.683648012320585,0.467374604749887,-2.65527695536111,1.64636949352474,4.30164644888584,0.681288180489082,19,3759.6440374804,5.01223882807801,6,0.00587240381743099,0.306949872531645,0.0942182242471929,-0.830331169187705,0.450288130868474,1.28061930005618,0.305296315430576,14,754.967305745435,3.87351617506539,6
529,3,FD,-0.587654484365063,0.00901402208885861,8.1252594218431e-05,-0.601446740227303,-0.572579227957497,0.0288675122698063,0.587722845210209,0,2797.88695653407,0.00396653616314278,1,-0.335858452508278,0.63434251537668,0.402390426814413,-1.79148086720811,1.07810848416284,2.86958935137095,0.714646991313394,13,4136.83460976561,3.88059356755465,1,1.51442099002159,0.265503445707151,0.07049207968237,0.905235374661709,2.41797418993128,1.51273881526957,1.53726372798246,0,19141.7561319013,0.318918918473752,1,-0.0783414048984183,0.505254757152746,0.25528236962548,-0.779768681995249,1.24643352276855,2.0262022047638,0.508510840172874,5,2094.52452404391,3.02968545991008,3,-1.00076935497532,0.826048919953206,0.682356818155858,-2.26658718226887,1.20990771840759,3.47649490067646,1.29472559934128,4,13578.146458476,2.17189288803122,1,-0.535380496828555,0.446171317904,0.199068844920192,-1.26410086256107,0.517351233941469,1.78145209650254,0.695333909175954,3,3916.2628865243,2.23420793759752,1
530,3,FD,-0.559428472367919,0.00894450417131355,8.00041548706455e-05,-0.572579227957497,-0.543711715687691,0.0288675122698064,0.559499178655089,0,2535.61858041733,0.00428691256723477,1,-0.388581914589522,1.15293511451486,1.32925937828138,-2.51732415289278,1.94932531192923,4.46664946482201,1.21057248191914,14,11870.434445237,3.58321645399773,6,1.3822116239582,0.252381984150006,0.0636966659234938,0.855038916790878,2.23315995018352,1.37812103339265,1.4048124069057,0,15985.3329786291,0.363085499472276,1,0.292096075976615,0.636846766222836,0.405573803648483,-0.962138725562907,1.44656689949709,2.40870562506,0.697414902087219,8,3939.73911979194,3.89480006643913,1,-0.121964590649003,0.715399267957357,0.511796112593922,-1.36489177917521,2.27826195939589,3.64315373857111,0.721792803020946,15,4219.97728899196,4.4929338663267,3,-0.0399619564582351,0.509565596860125,0.259657097503415,-1.3518536052936,0.772048234355874,2.12390183964947,0.508300085192041,6,2092.78871051051,3.11133644317013,4
531,3,FD,-0.531202460370774,0.00882742446154793,7.79234226243348e-05,-0.543711715687691,-0.514844203417884,0.0288675122698064,0.531274986716655,0,2286.25020323733,0.00460559189233083,1,-0.245540379155532,1.34911434957108,1.82010952821859,-2.34021428510021,2.48065453790937,4.82086882300958,1.36388275405623,15,15067.4269511772,3.8038204427451,7,1.54352479761314,0.481961239644755,0.232286636519909,0.662619140851205,2.70242073261228,2.03980159176108,1.61622228506434,0,21158.6132453827,0.804228638996618,1,0.264266904524378,0.738643217653708,0.545593802985823,-0.943191188946832,1.67630587191519,2.61949706086202,0.780620680257838,8,4935.8860362143,3.72524427645617,4,0.00110245358954322,1.01223641104625,1.02462255184779,-1.85672565159531,2.65066609384231,4.50739174543761,1.00659777082565,17,8207.23648507251,4.15806784599657,12,-0.0997083369541517,0.588753034821327,0.346630136011322,-1.31404146326624,0.755639150086101,2.06968061335235,0.593902721423133,6,2857.03558436181,3.2081041375246,4
532,3,FD,-0.50297644837363,0.00889785715619896,7.9171861972121e-05,-0.514844203417884,-0.485976691148078,0.0288675122698064,0.50305427122048,0,2049.81515832466,0.0051474389123928,1,-0.451645288136218,1.29779437999212,1.68427025273913,-2.38116456269798,2.29330725796634,4.67447182066432,1.36731108571365,12,15143.2708014352,3.81990141615384,7,1.54326283416328,0.477542939264247,0.228047258841136,0.582761138560255,3.10627417169975,2.5235130331395,1.61467444883458,0,21118.1059633259,0.811269209943984,1,0.243082502133596,0.722863946795695,0.522532285577049,-1.06635017695133,1.82670180131982,2.89305197827114,0.75882506161591,13,4664.10534050475,3.77544949446029,4,-0.0579972276479184,0.816384260923253,0.666483261483206,-1.55706523536462,1.93625838412068,3.49332361948529,0.813905135950139,15,5365.77671964072,4.38948431852191,12,-0.0522964904243833,0.431933579678835,0.186566617254172,-1.2013184318815,0.518064652039519,1.71938308392101,0.432699176970496,9,1516.55147978265,3.41743799872509,4
533,3,FD,-0.474750436376487,0.00844186468951858,7.12650794361406e-05,-0.485976691148078,-0.457109178878271,0.0288675122698064,0.474824651934674,0,1826.21344568756,0.0051950790967906,1,-0.28132636105221,1.26758690697746,1.60677656674068,-2.22555356653273,2.38339792738773,4.60895149392046,1.29153707465166,15,13511.3509231182,3.6765980156591,7,1.56545406210018,0.416451791557849,0.173432094691742,0.822335151663549,2.65298494985433,1.83064979819078,1.61930586732814,0,21239.4270849031,0.613149416990457,1,0.278701239537933,0.670442550979624,0.449493214164066,-1.02490243514677,1.60762083946951,2.63252327461627,0.722615545112184,15,4229.60313090601,3.98671284120371,1,-0.0144415218843017,0.874510454797396,0.764768535549949,-1.30951968187227,2.30160514733394,3.6111248292062,0.86975839457375,16,6127.4852859452,4.01382177795657,12,-0.0371240640658437,0.51391422449336,0.264107830136612,-1.19275711049539,0.721394168751189,1.91415127924658,0.512397789635567,7,2126.66710806966,3.19514025527736,4
534,3,FD,-0.446524424379342,0.00816623955650685,6.66874684942571e-05,-0.457109178878271,-0.428241666608465,0.0288675122698064,0.446598262495417,0,1615.54506531779,0.00541056626006491,1,-0.363363379479917,1.20146686405025,1.44352262541075,-2.38423574021675,2.0312256155264,4.41546135574315,1.24880600201772,15,12632.0830884713,3.52638097335694,7,1.55383451160943,0.450016238442998,0.202514614862385,0.666421908947161,2.48794511666644,1.82152320771928,1.61699293193988,0,21178.7957497427,0.714945824839083,1,0.232503463200728,0.716467052435816,0.513325037226067,-1.06990283582259,1.62656847309697,2.69647130891956,0.749452657678699,13,4549.60221742349,3.94934608245585,7,-0.0857918192822719,0.932413107864329,0.869394203717217,-1.6281802472685,2.1338605052314,3.76204075249991,0.931179093609882,17,7023.46548544658,4.31577676231385,7,-0.0413967581254973,0.495940129925172,0.245956612470197,-1.18704967210807,0.84125163852448,2.02830131063255,0.494911560588181,8,1983.99336771101,3.5733885713937,4
535,3,FD,-0.418191495670088,0.00801983451563564,6.43177456581807e-05,-0.428241666608465,-0.399374154338659,0.0288675122698064,0.418267534186942,0,1417.07661425408,0.00582267072525028,1,-0.404780008180746,1.17203730828726,1.37367145201725,-2.14467676513215,2.0803661331492,4.22504289828136,1.2337971028117,15,12330.2678563429,4.04755664898351,7,1.48532563236814,0.393407325497087,0.154769323754771,0.327215515030059,2.3921154104919,2.06489989546184,1.53598238882214,0,19109.8593800513,0.631190173792959,1,0.23409558488075,0.664326140066108,0.441329220375135,-0.962138725562907,1.69762169902798,2.65976042459089,0.700875384952009,8,3978.93307237618,4.07288566577835,4,-0.0509882647543978,0.869615298902264,0.756230768084873,-1.7709533512393,2.31680533789,4.0877586891293,0.866272478575711,13,6078.46685781542,3.86784423809127,7,-0.0888561665274232,0.594153594989727,0.353018494439217,-1.23056934612567,0.904034069204057,2.13460341532973,0.59748764426821,7,2891.63102893072,2.63118046618327,4
536,3,FD,-0.389858566960833,0.00783390334651726,6.13700416425743e-05,-0.399374154338659,-0.380129146158788,0.019245008179871,0.389936392742516,0,1231.60816211887,0.00618886610536606,1,-0.277686335445007,1.16275352233445,1.35199575370117,-2.27571758635213,2.01484572253922,4.29056330889134,1.18915233656287,13,11454.0745643787,3.62259980291893,7,1.52958133733576,0.400200866136756,0.16016073325661,0.493015951680711,2.43318526231511,1.9401693106344,1.58050632301159,0,20233.8019203449,0.599506664446137,1,0.301951455446485,0.801898896150534,0.643041839647445,-0.97634937559968,1.70827985511285,2.68462923071253,0.852684942850687,6,5889.28005529066,3.73776970950447,4,-0.00567729749775419,0.915237192991198,0.837659119434407,-1.60700866774624,1.9829445819377,3.58995324968394,0.910156045737221,13,6709.91062349532,4.0967618802004,6,-0.144757919415203,0.641382842447446,0.411371950585965,-1.50381563830254,0.88405780084111,2.38787343914365,0.654030585193406,6,3464.82365158427,3.21708115556048,4
537,3,FD,-0.361525638251579,0.00800540774641544,6.40865531863684e-05,-0.380129146158788,-0.351261633888981,0.0288675122698064,0.361613276296079,0,1059.18970890804,0.00757275609645914,1,-0.43862084016192,1.20493262088235,1.4518626208664,-2.44873243896483,2.06603341228745,4.51476585125228,1.27597768608712,15,13187.7643486771,3.82901748145288,7,1.57903414433655,0.479672543063075,0.230085748568597,0.561465674605573,2.83551750693796,2.27405183233239,1.64950843260404,0,22039.1123607779,0.758899052362875,1,0.307688378685732,0.750899502589815,0.563850062989631,-0.959770279847971,1.93801858500248,2.89778886485045,0.807624418073154,11,5283.28332541081,4.17779114113241,1,-0.0288997717949891,0.910161070899307,0.828393174980573,-1.90612618187299,2.07740278177963,3.98352896365262,0.905551767255456,14,6642.19442575379,4.09767630344535,4,-0.0675640431533199,0.437942011130586,0.191793205113103,-0.948761755963434,0.906887741596256,1.85564949755969,0.44071200281812,9,1573.23926236646,3.85647360840206,4
538,3,FD,-0.333192709542325,0.00838966912596998,7.03865480432539e-05,-0.351261633888981,-0.322394121619175,0.0288675122698064,0.333297143953324,0,899.804587956289,0.00971394469856441,1,-0.287855645505955,0.971587280280141,0.94398184320216,-1.75053058961034,1.84592592703943,3.59645651664977,1.00814385318025,12,8232.46763251147,2.90998873336245,6,1.43203626129184,0.318688333395809,0.101562253842599,0.824616834327683,2.24000484241478,1.4153880080871,1.46668389164474,0,17424.4092678823,0.46640906242077,1,0.184621458206721,0.627672635390839,0.393972937218481,-0.951480734397401,1.57327851726944,2.52475925166684,0.650907476503882,9,3431.81239804608,4.17291620260147,4,-0.49444101507362,0.991660787090479,0.983391116652908,-2.66830589361953,1.76417070324564,4.43247659686517,1.1031484333838,9,9857.18537522475,3.98324596338747,1,-0.246026332459173,0.595846548576127,0.355033109450083,-1.3261698751426,0.781322880237103,2.1074927553797,0.641574043572658,4,3334.09975242799,3.48525471623251,4
